"","hgnc_id","fusil"
"1817","HGNC:13012","VP"
"1818","HGNC:29316","SV"
"1819","HGNC:7703","CL"
"1820","HGNC:20861","CL"
"1821","HGNC:7684","DL"
"1822","HGNC:24256","DL"
"1823","HGNC:10664","SV"
"1824","HGNC:21895","VN"
"1825","HGNC:33451","CL"
"1826","HGNC:8960","DL"
"1827","HGNC:5959","CL"
"1828","HGNC:30269","VN"
"1829","HGNC:20368","DL"
"1830","HGNC:4559","VP"
"1831","HGNC:24277","VP"
"1832","HGNC:16254","VP"
"1833","HGNC:2483","CL"
"1834","HGNC:18142","DL"
"1835","HGNC:9771","VP"
"1836","HGNC:16818","VP"
"1837","HGNC:32308","VP"
"1838","HGNC:18485","DL"
"1839","HGNC:24738","VP"
"1840","HGNC:22958","VP"
"1841","HGNC:18262","DL"
"1842","HGNC:19846","VP"
"1843","HGNC:20603","CL"
"1844","HGNC:13879","CL"
"1845","HGNC:21295","VP"
"1846","HGNC:10405","CL"
"1847","HGNC:35121","VP"
"1848","HGNC:25707","VP"
"1849","HGNC:30520","VP"
"1850","HGNC:25532","CL"
"1851","HGNC:25991","VN"
"1852","HGNC:15566","VP"
"1853","HGNC:30208","SV"
"1854","HGNC:29205","DL"
"1855","HGNC:26658","VP"
"1856","HGNC:7153","VP"
"1857","HGNC:13887","VP"
"1858","HGNC:24658","DL"
"1859","HGNC:25588","VP"
"1860","HGNC:26971","VP"
"1861","HGNC:23159","CL"
"1862","HGNC:22223","VP"
"1863","HGNC:17015","CL"
"1864","HGNC:30075","DL"
"1865","HGNC:18018","VP"
"1866","HGNC:28484","CL"
"1867","HGNC:18861","VP"
"1868","HGNC:18111","VP"
"1869","HGNC:26079","DL"
"1870","HGNC:23098","DL"
"1871","HGNC:12582","CL"
"1872","HGNC:19189","SV"
"1873","HGNC:20862","DL"
"1874","HGNC:25806","VP"
"1875","HGNC:27371","VP"
"1876","HGNC:43619","VP"
"1877","HGNC:18858","DL"
"1878","HGNC:24012","VP"
"1879","HGNC:24911","VP"
"1880","HGNC:30871","VN"
"1881","HGNC:17171","VP"
"1882","HGNC:18401","SV"
"1883","HGNC:24519","DL"
"1884","HGNC:32309","VP"
"1885","HGNC:27026","VP"
"1886","HGNC:19678","CL"
"1887","HGNC:24539","SV"
"1888","HGNC:21690","DL"
"1889","HGNC:11135","CL"
"1890","HGNC:18303","CL"
"1891","HGNC:14235","CL"
"1892","HGNC:7541","VP"
"1893","HGNC:21150","VP"
"1894","HGNC:15518","CL"
"1895","HGNC:25189","VP"
"1896","HGNC:21101","SV"
"1897","HGNC:10681","CL"
"1898","HGNC:14477","CL"
"1899","HGNC:24309","CL"
"1900","HGNC:21424","VP"
"1901","HGNC:15939","SV"
"1902","HGNC:9194","CL"
"1903","HGNC:29897","CL"
"1904","HGNC:18827","VP"
"1905","HGNC:3004","CL"
"1906","HGNC:27696","VP"
"1907","HGNC:28869","VP"
"1908","HGNC:17","VP"
"1909","HGNC:13448","SV"
"1910","HGNC:30414","DL"
"1911","HGNC:20153","DL"
"1912","HGNC:17933","CL"
"1913","HGNC:24618","CL"
"1914","HGNC:29574","DL"
"1915","HGNC:25536","VP"
"1916","HGNC:25641","VP"
"1917","HGNC:26050","DL"
"1918","HGNC:24987","VP"
"1919","HGNC:30669","VP"
"1920","HGNC:30309","DL"
"1921","HGNC:30231","CL"
"1922","HGNC:14889","SV"
"1923","HGNC:17858","VP"
"1924","HGNC:20962","DL"
"1925","HGNC:9772","SV"
"1926","HGNC:18154","VP"
"1927","HGNC:20085","CL"
"1928","HGNC:14626","CL"
"1929","HGNC:9323","CL"
"1930","HGNC:20441","SV"
"1931","HGNC:15466","VP"
"1932","HGNC:25541","VP"
"1933","HGNC:18985","VP"
"1934","HGNC:28781","VP"
"1935","HGNC:25607","DL"
"1936","HGNC:20597","CL"
"1937","HGNC:18025","CL"
"1938","HGNC:26890","VP"
"1939","HGNC:10075","CL"
"1940","HGNC:26506","VP"
"1941","HGNC:21725","SV"
"1942","HGNC:9229","DL"
"1943","HGNC:13703","CL"
"1944","HGNC:12480","DL"
"1945","HGNC:24563","CL"
"1946","HGNC:842","SV"
"1947","HGNC:18309","VP"
"1948","HGNC:17838","CL"
"1949","HGNC:20776","VN"
"1950","HGNC:20947","CL"
"1951","HGNC:16987","CL"
"1952","HGNC:26025","SV"
"1953","HGNC:30855","CL"
"1954","HGNC:20932","CL"
"1955","HGNC:7213","CL"
"1956","HGNC:28805","VP"
"1957","HGNC:21526","VP"
"1958","HGNC:23846","VP"
"1959","HGNC:18826","VN"
"1960","HGNC:25360","CL"
"1961","HGNC:27258","VP"
"1962","HGNC:27258","VP"
"1963","HGNC:1168","SV"
"1964","HGNC:30251","VP"
"1965","HGNC:25468","DL"
"1966","HGNC:16264","VP"
"1967","HGNC:2205","SV"
"1968","HGNC:30012","VN"
"1969","HGNC:28961","VP"
"1970","HGNC:28032","CL"
"1971","HGNC:28074","DL"
"1972","HGNC:24992","SV"
"1973","HGNC:7842","VN"
"1974","HGNC:30943","VP"
"1975","HGNC:20715","VN"
"1976","HGNC:23169","CL"
"1977","HGNC:15764","DL"
"1978","HGNC:18799","VP"
"1979","HGNC:1916","SV"
"1980","HGNC:11865","DL"
"1981","HGNC:32327","VP"
"1982","HGNC:19123","CL"
"1983","HGNC:20882","CL"
"1984","HGNC:7659","CL"
"1985","HGNC:11105","DL"
"1986","HGNC:30452","VP"
"1987","HGNC:10667","VP"
"1988","HGNC:29641","VP"
"1989","HGNC:24009","VN"
"1990","HGNC:4208","DL"
"1991","HGNC:3273","CL"
"1992","HGNC:20161","DL"
"1993","HGNC:21915","VP"
"1994","HGNC:24648","VP"
"1995","HGNC:4651","CL"
"1996","HGNC:4551","DL"
"1997","HGNC:19300","VP"
"1998","HGNC:25931","VP"
"1999","HGNC:2769","CL"
"2000","HGNC:6555","VP"
"2001","HGNC:30879","SV"
"2002","HGNC:28378","CL"
"2003","HGNC:24116","CL"
"2004","HGNC:23064","VP"
"2005","HGNC:13870","CL"
"2006","HGNC:20771","SV"
"2007","HGNC:28166","VP"
"2008","HGNC:25457","VP"
"2009","HGNC:23592","VP"
"2010","HGNC:26235","VP"
"2011","HGNC:25008","VP"
"2012","HGNC:28448","VN"
"2013","HGNC:29262","SV"
"2014","HGNC:21561","DL"
"2015","HGNC:20885","VP"
"2016","HGNC:8808","SV"
"2017","HGNC:30539","SV"
"2018","HGNC:10289","CL"
"2019","HGNC:15954","CL"
"2020","HGNC:17821","SV"
"2021","HGNC:22206","VN"
"2022","HGNC:30611","DL"
"2023","HGNC:16894","VP"
"2024","HGNC:25608","DL"
"2025","HGNC:25087","VP"
"2026","HGNC:28727","VN"
"2027","HGNC:33867","VP"
"2028","HGNC:19967","VP"
"2029","HGNC:28187","VP"
"2030","HGNC:14141","VP"
"2031","HGNC:25137","VP"
"2032","HGNC:7692","CL"
"2033","HGNC:18210","VP"
"2034","HGNC:23038","DL"
"2035","HGNC:27880","VN"
"2036","HGNC:24592","VP"
"2037","HGNC:28155","VP"
"2038","HGNC:22205","SV"
"2039","HGNC:7226","VP"
"2040","HGNC:26646","VN"
"2041","HGNC:30795","VP"
"2042","HGNC:26513","CL"
"2043","HGNC:1172","CL"
"2044","HGNC:16913","SV"
"2045","HGNC:31830","VP"
"2046","HGNC:3330","VP"
"2047","HGNC:24261","CL"
"2048","HGNC:19747","VP"
"2049","HGNC:22951","VP"
"2050","HGNC:40032","VN"
"2051","HGNC:15938","VN"
"2052","HGNC:3007","DL"
"2053","HGNC:5359","DL"
"2054","HGNC:17955","DL"
"2055","HGNC:16998","DL"
"2056","HGNC:15470","CL"
"2057","HGNC:9751","CL"
"2058","HGNC:15937","CL"
"2059","HGNC:24241","VP"
"2060","HGNC:31865","VP"
"2061","HGNC:23172","VP"
"2062","HGNC:24128","DL"
"2063","HGNC:24538","VP"
"2064","HGNC:26404","DL"
"2065","HGNC:26404","DL"
"2066","HGNC:6366","VN"
"2067","HGNC:25365","VP"
"2068","HGNC:16077","VP"
"2069","HGNC:17292","VP"
"2070","HGNC:20154","VP"
"2071","HGNC:30522","VP"
"2072","HGNC:21965","CL"
"2073","HGNC:1163","VP"
"2074","HGNC:16104","VP"
"2075","HGNC:16633","DL"
"2076","HGNC:30434","SV"
"2077","HGNC:30434","SV"
"2078","HGNC:13411","VN"
"2079","HGNC:29913","VP"
"2080","HGNC:11544","DL"
"2081","HGNC:17168","VP"
"2082","HGNC:8805","VP"
"2083","HGNC:23246","VP"
"2084","HGNC:9260","CL"
"2085","HGNC:29500","VP"
"2086","HGNC:26145","VP"
"2087","HGNC:6036","VP"
"2088","HGNC:15530","SV"
"2089","HGNC:25420","VP"
"2090","HGNC:29561","VP"
"2091","HGNC:24239","SV"
"2092","HGNC:20486","VP"
"2093","HGNC:20293","VP"
"2094","HGNC:23618","VP"
"2095","HGNC:30257","DL"
"2096","HGNC:21642","CL"
"2097","HGNC:13825","VP"
"2098","HGNC:24537","SV"
"2099","HGNC:14581","VP"
"2100","HGNC:15993","VP"
"2101","HGNC:30180","VP"
"2102","HGNC:25295","SV"
"2103","HGNC:29389","SV"
"2104","HGNC:30132","VP"
"2105","HGNC:8931","SV"
"2106","HGNC:26169","DL"
"2107","HGNC:20271","DL"
"2108","HGNC:30792","VP"
"2109","HGNC:19911","VP"
"2110","HGNC:27010","VP"
"2111","HGNC:27010","VP"
"2112","HGNC:2377","CL"
"2113","HGNC:21876","CL"
"2114","HGNC:15446","CL"
"2115","HGNC:25016","CL"
"2116","HGNC:29473","SV"
"2117","HGNC:23357","VP"
"2118","HGNC:24077","CL"
"2119","HGNC:24540","CL"
"2120","HGNC:30765","VP"
"2121","HGNC:30500","VP"
"2122","HGNC:14978","VP"
"2123","HGNC:25055","DL"
"2124","HGNC:6083","VP"
"2125","HGNC:30887","VP"
"2126","HGNC:29103","VP"
"2127","HGNC:29971","VP"
"2128","HGNC:28680","VP"
"2129","HGNC:27274","VP"
"2130","HGNC:13202","SV"
"2131","HGNC:28106","VP"
"2132","HGNC:15531","CL"
"2133","HGNC:22923","VP"
"2134","HGNC:8526","DL"
"2135","HGNC:24268","SV"
"2136","HGNC:26042","VP"
"2137","HGNC:16284","VP"
"2138","HGNC:14560","VP"
"2139","HGNC:30313","CL"
"2140","HGNC:28685","VN"
"2141","HGNC:2183","SV"
"2142","HGNC:25697","VP"
"2143","HGNC:22934","VP"
"2144","HGNC:25171","VP"
"2145","HGNC:16650","CL"
"2146","HGNC:7619","VP"
"2147","HGNC:24263","VP"
"2148","HGNC:14315","VP"
"2149","HGNC:25220","VP"
"2150","HGNC:14325","VN"
"2151","HGNC:30926","VN"
"2152","HGNC:28618","VP"
"2153","HGNC:2739","CL"
"2154","HGNC:23045","DL"
"2155","HGNC:9629","SV"
"2156","HGNC:10782","CL"
"2157","HGNC:21535","CL"
"2158","HGNC:5247","VP"
"2159","HGNC:21423","DL"
"2160","HGNC:6063","SV"
"2161","HGNC:16890","VP"
"2162","HGNC:11846","CL"
"2163","HGNC:18738","VP"
"2164","HGNC:29812","DL"
"2165","HGNC:19152","VP"
"2166","HGNC:21405","VP"
"2167","HGNC:40041","VP"
"2168","HGNC:20451","VP"
"2169","HGNC:34448","VN"
"2170","HGNC:21228","VP"
"2171","HGNC:15494","VP"
"2172","HGNC:25556","CL"
"2173","HGNC:6985","VN"
"2174","HGNC:32690","VP"
"2175","HGNC:9485","DL"
"2176","HGNC:30201","DL"
"2177","HGNC:28221","VP"
"2178","HGNC:23312","VP"
"2179","HGNC:29797","CL"
"2180","HGNC:37213","VP"
"2181","HGNC:6360","VP"
"2182","HGNC:21385","VP"
"2183","HGNC:30898","VP"
"2184","HGNC:1119","VP"
"2185","HGNC:20231","DL"
"2186","HGNC:1733","DL"
"2187","HGNC:17871","VP"
"2188","HGNC:21492","VP"
"2189","HGNC:28859","VP"
"2190","HGNC:25090","VN"
"2191","HGNC:4887","VP"
"2192","HGNC:10066","DL"
"2193","HGNC:10706","DL"
"2194","HGNC:20150","VP"
"2195","HGNC:17663","DL"
"2196","HGNC:14193","SV"
"2197","HGNC:18355","VN"
"2198","HGNC:2674","VP"
"2199","HGNC:24838","VP"
"2200","HGNC:17035","CL"
"2201","HGNC:20082","CL"
"2202","HGNC:24030","VP"
"2203","HGNC:14966","SV"
"2204","HGNC:27609","VP"
"2205","HGNC:21078","VP"
"2206","HGNC:13711","VP"
"2207","HGNC:29307","SV"
"2208","HGNC:22989","VN"
"2209","HGNC:19742","CL"
"2210","HGNC:16925","VP"
"2211","HGNC:12307","VP"
"2212","HGNC:12307","VP"
"2213","HGNC:1424","DL"
"2214","HGNC:28641","CL"
"2215","HGNC:18518","CL"
"2216","HGNC:16393","VP"
"2217","HGNC:21586","DL"
"2218","HGNC:24127","DL"
"2219","HGNC:26089","CL"
"2220","HGNC:28114","VP"
"2221","HGNC:13586","VP"
"2222","HGNC:30438","VP"
"2223","HGNC:35164","VP"
"2224","HGNC:536","VN"
"2225","HGNC:30125","VP"
"2226","HGNC:19983","VP"
"2227","HGNC:17615","DL"
"2228","HGNC:28147","CL"
"2229","HGNC:24086","VP"
"2230","HGNC:9258","CL"
"2231","HGNC:28466","SV"
"2232","HGNC:13011","VP"
"2233","HGNC:20662","VP"
"2234","HGNC:20662","VP"
"2235","HGNC:28412","DL"
"2236","HGNC:26454","VP"
"2237","HGNC:20660","VP"
"2238","HGNC:20239","VP"
"2239","HGNC:21062","CL"
"2240","HGNC:24717","CL"
"2241","HGNC:1720","CL"
"2242","HGNC:28793","VP"
"2243","HGNC:4119","VP"
"2244","HGNC:11245","VP"
"2245","HGNC:24578","DL"
"2246","HGNC:13324","CL"
"2247","HGNC:25717","VP"
"2248","HGNC:1291","VP"
"2249","HGNC:9768","VP"
"2250","HGNC:25966","DL"
"2251","HGNC:18274","VP"
"2252","HGNC:29380","VP"
"2253","HGNC:19182","DL"
"2254","HGNC:30373","VP"
"2255","HGNC:21688","DL"
"2256","HGNC:7136","DL"
"2257","HGNC:17427","VP"
"2258","HGNC:13941","VP"
"2259","HGNC:23452","VP"
"2260","HGNC:26925","VN"
"2261","HGNC:17865","VP"
"2262","HGNC:24316","SV"
"2263","HGNC:2372","DL"
"2264","HGNC:7643","CL"
"2265","HGNC:24488","SV"
"2266","HGNC:24546","VP"
"2267","HGNC:24927","SV"
"2268","HGNC:1564","SV"
"2269","HGNC:26219","DL"
"2270","HGNC:16495","VP"
"2271","HGNC:16863","CL"
"2272","HGNC:19336","VP"
"2273","HGNC:24219","CL"
"2274","HGNC:9320","VP"
"2275","HGNC:28997","VP"
"2276","HGNC:11343","VP"
"2277","HGNC:14880","SV"
"2278","HGNC:16127","VP"
"2279","HGNC:26740","VN"
"2280","HGNC:20210","VN"
"2281","HGNC:14442","VP"
"2282","HGNC:25235","VN"
"2283","HGNC:28782","VN"
"2284","HGNC:29241","CL"
"2285","HGNC:23298","SV"
"2286","HGNC:2456","VP"
"2287","HGNC:30348","CL"
"2288","HGNC:11582","CL"
"2289","HGNC:19761","VP"
"2290","HGNC:23791","VP"
"2291","HGNC:18219","VP"
"2292","HGNC:17879","DL"
"2293","HGNC:26148","SV"
"2294","HGNC:7104","CL"
"2295","HGNC:18239","VP"
"2296","HGNC:18007","VN"
"2297","HGNC:21226","VN"
"2298","HGNC:25430","SV"
"2299","HGNC:12730","DL"
"2300","HGNC:24278","VP"
"2301","HGNC:30696","DL"
"2302","HGNC:23533","VP"
"2303","HGNC:25546","VP"
"2304","HGNC:30098","VP"
"2305","HGNC:29093","DL"
"2306","HGNC:25881","DL"
"2307","HGNC:25881","DL"
"2308","HGNC:27387","VP"
"2309","HGNC:18373","VP"
"2310","HGNC:19833","VP"
"2311","HGNC:24452","DL"
"2312","HGNC:13517","VP"
"2313","HGNC:17897","CL"
"2314","HGNC:17909","VP"
"2315","HGNC:25024","VP"
"2316","HGNC:25926","VN"
"2317","HGNC:24246","VP"
"2318","HGNC:17348","CL"
"2319","HGNC:9397","CL"
"2320","HGNC:9349","VP"
"2321","HGNC:26225","VN"
"2322","HGNC:26225","VN"
"2323","HGNC:24770","VN"
"2324","HGNC:6469","VP"
"2325","HGNC:4817","CL"
"2326","HGNC:22215","VP"
"2327","HGNC:24490","VP"
"2328","HGNC:25473","CL"
"2329","HGNC:25225","VP"
"2330","HGNC:30839","VP"
"2331","HGNC:24180","VP"
"2332","HGNC:13206","VP"
"2333","HGNC:30842","VP"
"2334","HGNC:14349","SV"
"2335","HGNC:30964","SV"
"2336","HGNC:25548","CL"
"2337","HGNC:20101","VP"
"2338","HGNC:23387","CL"
"2339","HGNC:19018","DL"
"2340","HGNC:2672","VP"
"2341","HGNC:7178","VP"
"2342","HGNC:29588","VP"
"2343","HGNC:19093","VP"
"2344","HGNC:30204","VP"
"2345","HGNC:26336","VP"
"2346","HGNC:25892","VP"
"2347","HGNC:25297","VP"
"2348","HGNC:28535","VP"
"2349","HGNC:18249","VP"
"2350","HGNC:22957","VN"
"2351","HGNC:10663","CL"
"2352","HGNC:25450","SV"
"2353","HGNC:20427","DL"
"2354","HGNC:29228","VP"
"2355","HGNC:208","VN"
"2356","HGNC:23724","VP"
"2357","HGNC:19916","VN"
"2358","HGNC:19825","VP"
"2359","HGNC:26478","VP"
"2360","HGNC:4496","VP"
"2361","HGNC:4496","VP"
"2362","HGNC:25249","VN"
"2363","HGNC:15942","CL"
"2364","HGNC:25173","SV"
"2365","HGNC:31668","VN"
"2366","HGNC:26063","DL"
"2367","HGNC:30541","SV"
"2368","HGNC:15625","CL"
"2369","HGNC:13595","VP"
"2370","HGNC:23468","VP"
"2371","HGNC:4469","VP"
"2372","HGNC:4469","VP"
"2373","HGNC:2904","DL"
"2374","HGNC:21317","SV"
"2375","HGNC:25731","VP"
"2376","HGNC:28388","VP"
"2377","HGNC:27322","VN"
"2378","HGNC:30836","VP"
"2379","HGNC:20487","VP"
"2380","HGNC:14399","VP"
"2381","HGNC:22411","VP"
"2382","HGNC:18667","CL"
"2383","HGNC:13232","SV"
"2384","HGNC:20434","VN"
"2385","HGNC:24759","VP"
"2386","HGNC:18656","CL"
"2387","HGNC:20821","VP"
"2388","HGNC:12313","SV"
"2389","HGNC:23041","DL"
"2390","HGNC:1928","DL"
"2391","HGNC:19057","VP"
"2392","HGNC:18267","VP"
"2393","HGNC:18349","VP"
"2394","HGNC:33188","VP"
"2395","HGNC:17853","VN"
"2396","HGNC:23725","SV"
"2397","HGNC:9618","DL"
"2398","HGNC:12617","SV"
"2399","HGNC:19253","SV"
"2400","HGNC:20917","VN"
"2401","HGNC:18758","SV"
"2402","HGNC:16170","VP"
"2403","HGNC:13588","VP"
"2404","HGNC:25974","VN"
"2405","HGNC:6629","DL"
"2406","HGNC:21918","VP"
"2407","HGNC:21918","VP"
"2408","HGNC:20573","VN"
"2409","HGNC:20665","VP"
"2410","HGNC:29319","VP"
"2411","HGNC:28276","VP"
"2412","HGNC:25476","VP"
"2413","HGNC:19425","CL"
"2414","HGNC:23759","SV"
"2415","HGNC:1743","CL"
"2416","HGNC:27501","VP"
"2417","HGNC:30791","CL"
"2418","HGNC:25824","VN"
"2419","HGNC:29373","VP"
"2420","HGNC:25645","VP"
"2421","HGNC:17350","CL"
"2422","HGNC:15861","DL"
"2423","HGNC:29099","CL"
"2424","HGNC:16370","VP"
"2425","HGNC:19184","DL"
"2426","HGNC:19688","SV"
"2427","HGNC:19703","VP"
"2428","HGNC:2552","CL"
"2429","HGNC:30282","VP"
"2430","HGNC:29071","VP"
"2431","HGNC:29000","VP"
"2432","HGNC:26291","DL"
"2433","HGNC:563","DL"
"2434","HGNC:27283","VP"
"2435","HGNC:6356","VP"
"2436","HGNC:23356","VP"
"2437","HGNC:29821","SV"
"2438","HGNC:30620","VP"
"2439","HGNC:25067","CL"
"2440","HGNC:25067","CL"
"2441","HGNC:21045","VP"
"2442","HGNC:10988","VP"
"2443","HGNC:10988","VP"
"2444","HGNC:30740","CL"
"2445","HGNC:17908","VP"
"2446","HGNC:6509","VP"
"2447","HGNC:18458","VP"
"2448","HGNC:25346","VP"
"2449","HGNC:27411","VP"
"2450","HGNC:30168","DL"
"2451","HGNC:16192","VP"
"2452","HGNC:23693","VP"
"2453","HGNC:15600","SV"
"2454","HGNC:14220","VP"
"2455","HGNC:16122","VP"
"2456","HGNC:16526","VP"
"2457","HGNC:25223","CL"
"2458","HGNC:20785","VN"
"2459","HGNC:18235","VP"
"2460","HGNC:24791","SV"
"2461","HGNC:27018","VP"
"2462","HGNC:22407","VP"
"2463","HGNC:19920","VP"
"2464","HGNC:23146","VN"
"2465","HGNC:28196","VP"
"2466","HGNC:17470","VP"
"2467","HGNC:25939","DL"
"2468","HGNC:23749","VP"
"2469","HGNC:4450","SV"
"2470","HGNC:28977","DL"
"2471","HGNC:21158","VP"
"2472","HGNC:26052","CL"
"2473","HGNC:34423","VP"
"2474","HGNC:19098","VP"
"2475","HGNC:31860","VP"
"2476","HGNC:9304","DL"
"2477","HGNC:14974","VP"
"2478","HGNC:28814","SV"
"2479","HGNC:21597","VP"
"2480","HGNC:20084","CL"
"2481","HGNC:25763","DL"
"2482","HGNC:25763","DL"
"2483","HGNC:31921","VN"
"2484","HGNC:14324","VP"
"2485","HGNC:24670","DL"
"2486","HGNC:33758","VP"
"2487","HGNC:19710","VP"
"2488","HGNC:25849","CL"
"2489","HGNC:25612","SV"
"2490","HGNC:17129","DL"
"2491","HGNC:30259","VP"
"2492","HGNC:24449","DL"
"2493","HGNC:29041","SV"
"2494","HGNC:6936","DL"
"2495","HGNC:18304","VP"
"2496","HGNC:18676","CL"
"2497","HGNC:14446","VP"
"2498","HGNC:28459","VP"
"2499","HGNC:28237","VP"
"2500","HGNC:18250","DL"
"2501","HGNC:1361","VP"
"2502","HGNC:20502","VP"
"2503","HGNC:12597","VP"
"2504","HGNC:24860","VP"
"2505","HGNC:33787","VP"
"2506","HGNC:33454","VP"
"2507","HGNC:3066","VP"
"2508","HGNC:14148","VN"
"2509","HGNC:24453","SV"
"2510","HGNC:19038","VP"
"2511","HGNC:29533","CL"
"2512","HGNC:1249","CL"
"2513","HGNC:30379","CL"
"2514","HGNC:16060","VP"
"2515","HGNC:24464","SV"
"2516","HGNC:26697","SV"
"2517","HGNC:25250","VP"
"2518","HGNC:16094","SV"
"2519","HGNC:26951","VP"
"2520","HGNC:25380","VP"
"2521","HGNC:17274","VP"
"2522","HGNC:17274","VP"
"2523","HGNC:28486","VP"
"2524","HGNC:13598","VP"
"2525","HGNC:14970","VN"
"2526","HGNC:33731","VP"
"2527","HGNC:10784","VP"
"2528","HGNC:24679","SV"
"2529","HGNC:24281","SV"
"2530","HGNC:18035","VP"
"2531","HGNC:16216","VP"
"2532","HGNC:19166","VP"
"2533","HGNC:20764","DL"
"2534","HGNC:17153","VP"
"2535","HGNC:29335","VP"
"2536","HGNC:27012","VP"
"2537","HGNC:23419","DL"
"2538","HGNC:30372","SV"
"2539","HGNC:29685","CL"
"2540","HGNC:20489","VP"
"2541","HGNC:28904","VP"
"2542","HGNC:20354","VN"
"2543","HGNC:37247","SV"
"2544","HGNC:28532","VP"
"2545","HGNC:9500","VP"
"2546","HGNC:1791","VP"
"2547","HGNC:28709","VP"
"2548","HGNC:1099","DL"
"2549","HGNC:27223","CL"
"2550","HGNC:15685","DL"
"2551","HGNC:15464","DL"
"2552","HGNC:24880","SV"
"2553","HGNC:11581","CL"
"2554","HGNC:23818","VP"
"2555","HGNC:18572","SV"
"2556","HGNC:30045","CL"
"2557","HGNC:28960","DL"
"2558","HGNC:26551","DL"
"2559","HGNC:27962","VP"
"2560","HGNC:23428","VP"
"2561","HGNC:28713","VP"
"2562","HGNC:30297","VP"
"2563","HGNC:28763","VP"
"2564","HGNC:37231","VP"
"2565","HGNC:970","VP"
"2566","HGNC:20509","VP"
"2567","HGNC:29991","SV"
"2568","HGNC:30178","CL"
"2569","HGNC:14262","DL"
"2570","HGNC:12611","VP"
"2571","HGNC:12611","VP"
"2572","HGNC:26051","VP"
"2573","HGNC:29422","DL"
"2574","HGNC:11713","VP"
"2575","HGNC:30922","SV"
"2576","HGNC:24904","DL"
"2577","HGNC:21898","SV"
"2578","HGNC:26048","CL"
"2579","HGNC:20607","VN"
"2580","HGNC:20604","CL"
"2581","HGNC:32697","SV"
"2582","HGNC:32697","SV"
"2583","HGNC:24040","VP"
"2584","HGNC:12623","VP"
"2585","HGNC:23493","VP"
"2586","HGNC:489","VP"
"2587","HGNC:29929","VP"
"2588","HGNC:28483","DL"
"2589","HGNC:7801","CL"
"2590","HGNC:25540","VP"
"2591","HGNC:2455","VP"
"2592","HGNC:18448","VN"
"2593","HGNC:18884","VP"
"2594","HGNC:11317","CL"
"2595","HGNC:6586","VP"
"2596","HGNC:28207","VP"
"2597","HGNC:16716","DL"
"2598","HGNC:9348","VP"
"2599","HGNC:25705","VP"
"2600","HGNC:2263","CL"
"2601","HGNC:31103","VP"
"2602","HGNC:25518","CL"
"2603","HGNC:25566","DL"
"2604","HGNC:16126","VP"
"2605","HGNC:7717","DL"
"2606","HGNC:29150","SV"
"2607","HGNC:9305","VP"
"2608","HGNC:18674","CL"
"2609","HGNC:25019","DL"
"2610","HGNC:24164","VP"
"2611","HGNC:1600","SV"
"2612","HGNC:16704","SV"
"2613","HGNC:31969","VP"
"2614","HGNC:13831","VP"
"2615","HGNC:26944","VP"
"2616","HGNC:20452","VP"
"2617","HGNC:4477","VP"
"2618","HGNC:9119","CL"
"2619","HGNC:15916","VP"
"2620","HGNC:25412","VP"
"2621","HGNC:28380","SV"
"2622","HGNC:21231","SV"
"2623","HGNC:31397","VP"
"2624","HGNC:29920","VN"
"2625","HGNC:31406","VP"
"2626","HGNC:18649","VP"
"2627","HGNC:29038","VP"
"2628","HGNC:21393","DL"
"2629","HGNC:14268","VP"
"2630","HGNC:30140","VP"
"2631","HGNC:7778","VP"
"2632","HGNC:33631","VP"
"2633","HGNC:12826","SV"
"2634","HGNC:28337","VP"
"2635","HGNC:29229","VP"
"2636","HGNC:15866","CL"
"2637","HGNC:34455","VN"
"2638","HGNC:29520","DL"
"2639","HGNC:28678","VP"
"2640","HGNC:29168","DL"
"2641","HGNC:34452","VN"
"2642","HGNC:14670","VN"
"2643","HGNC:24627","VP"
"2644","HGNC:16204","SV"
"2645","HGNC:26715","VP"
"2646","HGNC:34354","DL"
"2647","HGNC:18052","SV"
"2648","HGNC:25467","DL"
"2649","HGNC:21460","VP"
"2650","HGNC:28319","VN"
"2651","HGNC:18589","VP"
"2652","HGNC:26276","VP"
"2653","HGNC:20270","VP"
"2654","HGNC:18681","CL"
"2655","HGNC:29308","SV"
"2656","HGNC:28995","VP"
"2657","HGNC:1386","VP"
"2658","HGNC:19072","CL"
"2659","HGNC:32400","VN"
"2660","HGNC:22985","VP"
"2661","HGNC:25464","VN"
"2662","HGNC:20984","DL"
"2663","HGNC:17001","VP"
"2664","HGNC:25801","DL"
"2665","HGNC:13538","VP"
"2666","HGNC:30829","SV"
"2667","HGNC:27424","VP"
"2668","HGNC:19919","VP"
"2669","HGNC:25782","CL"
"2670","HGNC:9507","VP"
"2671","HGNC:24636","SV"
"2672","HGNC:30221","VP"
"2673","HGNC:26318","VP"
"2674","HGNC:19750","DL"
"2675","HGNC:20856","CL"
"2676","HGNC:24575","CL"
"2677","HGNC:33193","VN"
"2678","HGNC:25904","VP"
"2679","HGNC:6393","CL"
"2680","HGNC:30595","DL"
"2681","HGNC:24656","DL"
"2682","HGNC:6370","VN"
"2683","HGNC:13527","CL"
"2684","HGNC:34410","VP"
"2685","HGNC:24786","VP"
"2686","HGNC:25202","VN"
"2687","HGNC:25808","VP"
"2688","HGNC:33732","VP"
"2689","HGNC:18188","SV"
"2690","HGNC:33716","VP"
